  Iter  Epoch       Start         End   Type   From     To            Opp          Count           Rate             Ne         ESS  Clump
    24      3      210.79      265.37   Coal      0     -1        2663608  2.3233012e-40  8.7223841e-47   2.663608e+36      1.0305     -1
    24      3      210.79      265.37   Coal      1     -1      2595406.5      3.1805204  1.2254421e-06      408016.01      1.0298     -1
    24      4      265.37      334.09   Coal      0     -1      4210128.4      50.129167  1.1906802e-05      41992.802      1.0357     -1
    24      4      265.37      334.09   Coal      1     -1      4108108.7      5.0362128    1.22592e-06      407856.94      1.0346     -1
    24      5      334.09      420.59   Coal      0     -1        6641346      144.37269  2.1738468e-05      23000.701      1.0536     -1
    24      5      334.09      420.59   Coal      1     -1      6528085.3      64.268465  9.8449181e-06      50787.624      1.0526     -1
    24      6      420.59       529.5   Coal      0     -1       10455877      403.83736  3.8623001e-05      12945.654      1.0967     -1
    24      6      420.59       529.5   Coal      1     -1       10233963      83.267274  8.1363669e-06      61452.489      1.0948     -1
    24      7       529.5       666.6   Coal      0     -1       16444148      972.63881  5.9148022e-05      8453.3681       1.122     -1
    24      7       529.5       666.6   Coal      1     -1       15689691      511.81984  3.2621411e-05      15327.357      1.1201     -1
    24      8       666.6       839.2   Coal      0     -1       25025344        2337.03  9.3386529e-05      5354.0913      1.1506     -1
    24      8       666.6       839.2   Coal      1     -1       23504011      1262.0551  5.3695307e-05      9311.8008      1.1483     -1
    24      9       839.2      1056.5   Coal      0     -1       36173916      4364.1662  0.00012064401      4144.4246      1.1858     -1
    24      9       839.2      1056.5   Coal      1     -1       34112051      3613.6301  0.00010593412      4719.9146      1.1795     -1
    24     10      1056.5        1330   Coal      0     -1       48706304        8137.85  0.00016708002      2992.5781       1.254     -1
    24     10      1056.5        1330   Coal      1     -1       45278406        7823.38  0.00017278391       2893.788      1.2427     -1
    24     11        1330      1674.4   Coal      0     -1       59905619       12994.41  0.00021691471      2305.0534      1.2955     -1
    24     11        1330      1674.4   Coal      1     -1       54261752       10888.58  0.00020066768      2491.6818      1.2831     -1
    24     12      1674.4        2108   Coal      0     -1       68175443       15232.25  0.00022342722      2237.8652       1.332     -1
    24     12      1674.4        2108   Coal      1     -1       61811094       12748.77  0.00020625375      2424.1983      1.3206     -1
    24     13        2108      2653.8   Coal      0     -1       73622321       14946.28  0.00020301289      2462.8978      1.4099     -1
    24     13        2108      2653.8   Coal      1     -1       70527654        14771.3  0.00020943983      2387.3205      1.3998     -1
    24     14      2653.8        3341   Coal      0     -1       81010487       14478.21  0.00017872019      2797.6693      1.4398     -1
    24     14      2653.8        3341   Coal      1     -1       80582139       13752.33  0.00017066226      2929.7631      1.4403     -1
    24     15        3341      4206.1   Coal      0     -1       97565464       12266.79  0.00012572881      3976.8132      1.6455     -1
    24     15        3341      4206.1   Coal      1     -1       95831485       12768.17  0.00013323565      3752.7494      1.6587     -1
    24     16      4206.1      5295.2   Coal      0     -1  1.2461247e+08       11374.07  9.1275537e-05       5477.919       1.737     -1
    24     16      4206.1      5295.2   Coal      1     -1  1.2406199e+08       11358.66  9.1556323e-05      5461.1193      1.7422     -1
    24     17      5295.2      6666.2   Coal      0     -1  1.6553065e+08       12529.74  7.5694381e-05      6605.5101      2.1614     -1
    24     17      5295.2      6666.2   Coal      1     -1  1.6416178e+08       12464.74   7.592961e-05      6585.0464       2.153     -1
    24     18      6666.2      8392.3   Coal      0     -1  2.2556868e+08       10929.65  4.8453756e-05      10319.117       2.488     -1
    24     18      6666.2      8392.3   Coal      1     -1  2.2771528e+08       11226.19  4.9299238e-05      10142.145      2.4828     -1
    24     19      8392.3       10565   Coal      0     -1  3.2595474e+08       10191.35   3.126615e-05      15991.735      3.2637     -1
    24     19      8392.3       10565   Coal      1     -1  3.3188001e+08       10519.09  3.1695461e-05       15775.13      3.2701     -1
    24     20       10565       13301   Coal      0     -1  4.9293382e+08       10240.92  2.0775446e-05      24066.872      3.7675     -1
    24     20       10565       13301   Coal      1     -1  4.9516617e+08       10367.76  2.0937941e-05      23880.094      3.7732     -1
    24     21       13301       16745   Coal      0     -1  2.7719829e+09        46188.9  1.6662765e-05      30007.024      4.2574     -1
    24     21       13301       16745   Coal      1     -1            200   0.0027948574  1.3974287e-05      35780.001           1     -1
    24     22       16745       21081   Coal      0     -1  3.6421024e+09       61744.07  1.6952865e-05       29493.54      5.7131     -1
    24     22       16745       21081   Coal      1     -1            200   0.0029113098  1.4556549e-05      34348.801           1     -1
    24     23       21081       26539   Coal      0     -1  4.4459732e+09       91472.75  2.0574292e-05      24302.173      6.4648     -1
    24     23       21081       26539   Coal      1     -1            200   0.0034935718  1.7467859e-05          28624           1     -1
    24     24       26539       33411   Coal      0     -1  4.9167543e+09      119924.14  2.4390916e-05      20499.435      7.9198     -1
    24     24       26539       33411   Coal      1     -1            200   0.0041100846  2.0550423e-05      24330.399           1     -1
    24     25       33411       42063   Coal      0     -1  4.8953788e+09       143228.8  2.9257961e-05      17089.366      9.3604     -1
    24     25       33411       42063   Coal      1     -1            200   0.0049908168  2.4954084e-05        20036.8           1     -1
    24     26       42063       52954   Coal      0     -1  4.4458342e+09      147091.72  3.3085292e-05      15112.456      10.962     -1
    24     26       42063       52954   Coal      1     -1            200   0.0058226198  2.9113099e-05        17174.4           1     -1
    24     27       52954       66665   Coal      0     -1  3.6752854e+09      139187.66  3.7871252e-05      13202.627      13.351     -1
    24     27       52954       66665   Coal      1     -1            200   0.0069871436  3.4935718e-05          14312           1     -1
    24     28       66665       83927   Coal      0     -1  2.7664045e+09      109348.45  3.9527281e-05      12649.491      16.696     -1
    24     28       66665       83927   Coal      1     -1            200   0.0076781798  3.8390899e-05       13023.92           1     -1
    24     29       83927  1.0566e+05   Coal      0     -1  2.5206614e+09       50891.49  2.0189736e-05      24765.058      20.486     -1
    24     29       83927  1.0566e+05   Coal      1     -1            200   0.0043669648  2.1834824e-05        22899.2           1     -1
    24     30  1.0566e+05  1.3302e+05   Coal      0     -1  2.6624971e+09       46722.34  1.7548316e-05      28492.763      22.233     -1
    24     30  1.0566e+05  1.3302e+05   Coal      1     -1            200   0.0043669648  2.1834824e-05        22899.2           1     -1
    24     31  1.3302e+05       1e+99   Coal      0     -1  7.2839683e+09      118357.77  1.6249078e-05      30770.976      28.103     -1
    24     31  1.3302e+05       1e+99   Coal      1     -1            200   0.0043669648  2.1834824e-05        22899.2           1     -1
    24     -1           0       1e+99  Delay     -1     -1  2.6337056e+09              0              0              0           1     -1
    24     -1           0       1e+99   LogL     -1     -1              1      -39037716      -39037716              0           1     -1
    24      0           0         133   Migr      0      1      549318.75      25.267194  4.5997328e-05              0      1.0213     -1
    24      0           0         133   Migr      1      0      554628.49      33.129275  5.9732371e-05              0      1.0198     -1
    24      1         133      167.44   Migr      0      1      261986.75      22.910125  8.7447647e-05              0      1.0193     -1
    24      1         133      167.44   Migr      1      0      262275.35      43.985457  0.00016770717              0       1.018     -1
    24      2      167.44      210.79   Migr      0      1      415908.69       18.25241  4.3885618e-05              0      1.0189     -1
    24      2      167.44      210.79   Migr      1      0      414253.11      62.543521    0.000150979              0      1.0178     -1
    24      3      210.79      265.37   Migr      0      1      660519.72      39.284916  5.9475765e-05              0      1.0305     -1
    24      3      210.79      265.37   Migr      1      0      653558.26      55.158055  8.4396538e-05              0      1.0298     -1
    24      4      265.37      334.09   Migr      0      1      1044019.8      139.42449  0.00013354583              0      1.0358     -1
    24      4      265.37      334.09   Migr      1      0      1032288.1      97.755429  9.4697817e-05              0      1.0347     -1
    24      5      334.09      420.59   Migr      0      1      1649733.7      202.53383  0.00012276759              0      1.0538     -1
    24      5      334.09      420.59   Migr      1      0      1637607.3      272.63019   0.0001664808              0      1.0527     -1
    24      6      420.59       529.5   Migr      0      1      2596724.1      730.27788  0.00028123045              0      1.0963     -1
    24      6      420.59       529.5   Migr      1      0      2569407.8      874.42927  0.00034032328              0      1.0955     -1
    24      7       529.5       666.6   Migr      0      1        4072107      1455.8559  0.00035751906              0      1.1212     -1
    24      7       529.5       666.6   Migr      1      0      3979706.6      1801.8111  0.00045274973              0      1.1218     -1
    24      8       666.6       839.2   Migr      0      1      6213837.4      2112.9289  0.00034003607              0      1.1504     -1
    24      8       666.6       839.2   Migr      1      0      6046965.9       2658.726  0.00043967934              0      1.1507     -1
    24      9       839.2      1056.5   Migr      0      1      9174086.8        4279.14  0.00046643771              0      1.1864     -1
    24      9       839.2      1056.5   Migr      1      0      8961025.9      4212.0164   0.0004700373              0      1.1843     -1
    24     10      1056.5        1330   Migr      0      1       12876661        6044.55  0.00046941906              0      1.2566     -1
    24     10      1056.5        1330   Migr      1      0       12517551        6590.04    0.000526464              0      1.2515     -1
    24     11        1330      1674.4   Migr      0      1       17055313        7816.22  0.00045828652              0      1.3037     -1
    24     11        1330      1674.4   Migr      1      0       16345143        8643.25  0.00052879624              0      1.2992     -1
    24     12      1674.4        2108   Migr      0      1       21526775        9725.39   0.0004517811              0      1.3507     -1
    24     12      1674.4        2108   Migr      1      0       20629662       10355.18  0.00050195587              0      1.3469     -1
    24     13        2108      2653.8   Migr      0      1       26515459       11267.81  0.00042495247              0      1.4433     -1
    24     13        2108      2653.8   Migr      1      0       26015666       10079.77     0.00038745              0      1.4396     -1
    24     14      2653.8        3341   Migr      0      1       33220149       10393.41  0.00031286464              0      1.4887     -1
    24     14      2653.8        3341   Migr      1      0       33096678       10724.71  0.00032404189              0      1.4893     -1
    24     15        3341      4206.1   Migr      0      1       43999321       12128.48  0.00027565152              0      1.7257     -1
    24     15        3341      4206.1   Migr      1      0       43645004       11946.94  0.00027372984              0      1.7319     -1
    24     16      4206.1      5295.2   Migr      0      1       60943768       13435.69  0.00022046044              0      1.8308     -1
    24     16      4206.1      5295.2   Migr      1      0       60830837       13306.52  0.00021874629              0       1.829     -1
    24     17      5295.2      6666.2   Migr      0      1       86882245       24612.11  0.00028328124              0      2.2933     -1
    24     17      5295.2      6666.2   Migr      1      0       86422499       24839.67  0.00028742133              0      2.2869     -1
    24     18      6666.2      8392.3   Migr      0      1  1.2653753e+08       57031.05  0.00045070462              0      2.6532     -1
    24     18      6666.2      8392.3   Migr      1      0  1.2731847e+08       56236.42  0.00044169885              0       2.649     -1
    24     19      8392.3       10565   Migr      0      1  1.9161281e+08       83965.21  0.00043820248              0      3.4978     -1
    24     19      8392.3       10565   Migr      1      0  1.9299556e+08       84216.52  0.00043636508              0       3.514     -1
    24     20       10565       13301   Migr      0      1  2.9778149e+08      129698.67  0.00043554981              0      4.0651     -1
    24     20       10565       13301   Migr      1      0  2.9854394e+08      129971.47  0.00043535122              0      4.0764     -1
    24     21       13301       16745   Migr      0      1  8.9222988e+08              0              0              0      4.6314     -1
    24     21       13301       16745   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    24     22       16745       21081   Migr      0      1  1.2754775e+09              0              0              0      6.2443     -1
    24     22       16745       21081   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    24     23       21081       26539   Migr      0      1  1.7503669e+09              0              0              0      7.0776     -1
    24     23       21081       26539   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    24     24       26539       33411   Migr      0      1  2.2869741e+09              0              0              0      8.6669     -1
    24     24       26539       33411   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    24     25       33411       42063   Migr      0      1  2.8354054e+09              0              0              0      10.116     -1
    24     25       33411       42063   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    24     26       42063       52954   Migr      0      1  3.3022326e+09              0              0              0      11.539     -1
    24     26       42063       52954   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    24     27       52954       66665   Migr      0      1  3.4861663e+09              0              0              0      13.421     -1
    24     27       52954       66665   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    24     28       66665       83927   Migr      0      1  3.2012058e+09              0              0              0      15.924     -1
    24     28       66665       83927   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    24     29       83927  1.0566e+05   Migr      0      1    3.04246e+09              0              0              0      18.642     -1
    24     29       83927  1.0566e+05   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    24     30  1.0566e+05  1.3302e+05   Migr      0      1  3.1797963e+09              0              0              0      19.824     -1
    24     30  1.0566e+05  1.3302e+05   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    24     31  1.3302e+05       1e+99   Migr      0      1  9.8068777e+09              0              0              0      24.548     -1
    24     31  1.3302e+05       1e+99   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    24     -1           0       1e+99 Recomb     -1     -1           6400  1.9200003e-05  3.0000005e-09              0           1     -1
    24     -1           0       1e+99 Resamp     -1     -1  2.6337056e+09        2604522  0.00098891917              0           1     -1
    23      0           0         133   Coal      0     -1      1933754.5  1.2505287e-74  6.4668428e-81  1.9337545e+36        1.02     -1
    23      0           0         133   Coal      1     -1      1984244.8  9.0130354e-47  4.5423001e-53  1.9842448e+36      1.0185     -1
    23      1         133      167.44   Coal      0     -1      1042488.5  2.6173828e-78  2.5107066e-84  1.0424885e+36      1.0187     -1
    23      1         133      167.44   Coal      1     -1      1054767.2  2.6050272e-67   2.469765e-73  1.0547672e+36      1.0177     -1
    23      2      167.44      210.79   Coal      0     -1      1661571.9      2.0007772  1.2041472e-06      415231.63       1.019     -1
    23      2      167.44      210.79   Coal      1     -1      1669662.9  3.4211544e-62  2.0490091e-68  1.6696628e+36      1.0176     -1
    23      3      210.79      265.37   Coal      0     -1      2650281.5  3.0787012e-36  1.1616506e-42  2.6502652e+36      1.0268     -1
