  Iter  Epoch       Start         End   Type   From     To            Opp          Count           Rate             Ne         ESS  Clump
    10     18      6666.2      8392.3   Coal      0     -1     2.5534e+09       35757.27  1.4003787e-05      35704.627      2.5675     -1
    10     19      8392.3       10565   Coal      0     -1  3.5307644e+09       46122.45  1.3063021e-05      38275.985      2.6464     -1
    10     20       10565       13301   Coal      0     -1  4.7688561e+09       63138.91  1.3239844e-05      37764.796      3.2797     -1
    10     21       13301       16745   Coal      0     -1  6.1289818e+09       90043.62  1.4691448e-05      34033.404      3.7601     -1
    10     22       16745       21081   Coal      0     -1  7.3367188e+09      124400.86  1.6955926e-05      29488.216      4.1616     -1
    10     23       21081       26539   Coal      0     -1  7.9820722e+09       163313.8  2.0460075e-05      24437.838      4.8505     -1
    10     24       26539       33411   Coal      0     -1  7.7814673e+09       192926.9  2.4793126e-05       20166.88      5.6376     -1
    10     25       33411       42063   Coal      0     -1  6.9226974e+09      200473.85  2.8958921e-05      17265.836      6.1868     -1
    10     26       42063       52954   Coal      0     -1  5.7851665e+09      191785.88  3.3151316e-05      15082.358       7.846     -1
    10     27       52954       66665   Coal      0     -1  4.6682412e+09       164327.2  3.5201094e-05      14204.104      8.3031     -1
    10     28       66665       83927   Coal      0     -1  3.8009684e+09      125918.94   3.312812e-05      15092.918       11.21     -1
    10     29       83927  1.0566e+05   Coal      0     -1     3.1989e+09       89229.89  2.7893929e-05      17925.047      12.398     -1
    10     30  1.0566e+05  1.3302e+05   Coal      0     -1  2.8217144e+09       62292.98  2.2076288e-05      22648.735      14.217     -1
    10     31  1.3302e+05       1e+99   Coal      0     -1  6.7370009e+09      124295.77  1.8449718e-05      27100.685       18.79     -1
    10     -1           0       1e+99  Delay     -1     -1  2.6353365e+09              0              0              0           1     -1
    10     -1           0       1e+99   LogL     -1     -1              1      -54427249      -54427249              0           1     -1
    10     -1           0       1e+99 Recomb     -1     -1           6400  1.9200003e-05  3.0000005e-09              0           1     -1
    10     -1           0       1e+99 Resamp     -1     -1  2.6353365e+09        4228635   0.0016045902              0           1     -1
     9      0           0         133   Coal      0     -1      6613290.6    0.052977311  8.0107339e-09       62416254      1.0078     -1
     9      1         133      167.44   Coal      0     -1      3424773.2      26.334102  7.6892982e-06       65025.44       1.008     -1
     9      2      167.44      210.79   Coal      0     -1      5427906.7      96.321805  1.7745663e-05      28175.898      1.0096     -1
     9      3      210.79      265.37   Coal      0     -1      8547090.7      168.90103   1.976123e-05      25302.069      1.0126     -1
